2.797979593	2.191504329	1.06159091	1.90E-03	27.7897167	0.965352237
2.798979521	2.191301104	1.06158447	1.87E-03	27.804739	0.965354681
2.799979448	2.19109804	1.06157732	1.83E-03	27.8197823	0.965357184
2.800979376	2.1908951	1.06156957	1.79E-03	27.8348446	0.965359688
2.801979303	2.190692252	1.06156111	1.75E-03	27.8499279	0.965362191
2.802979231	2.190489466	1.06155193	1.71E-03	27.8650303	0.965364635
2.803979158	2.19028672	1.06154203	1.67E-03	27.8801517	0.965367138
2.804979086	2.190083995	1.06153142	1.62E-03	27.8952923	0.965369582
2.805979013	2.189881278	1.0615201	1.58E-03	27.91045	0.965372026
2.806978941	2.189678561	1.06150806	1.54E-03	27.9256248	0.96537447
2.807978868	2.189475843	1.06149542	1.49E-03	27.9408169	0.965376854
2.808978796	2.189273127	1.06148207	1.45E-03	27.9560261	0.965379238
2.809978724	2.189070421	1.06146812	1.40E-03	27.9712505	0.965381622
2.810978651	2.188867739	1.06145358	1.36E-03	27.9864902	0.965384007
2.811978579	2.188665101	1.06143844	1.31E-03	28.0017452	0.965386331
2.812978506	2.188462531	1.06142282	1.27E-03	28.0170155	0.965388596
2.813978434	2.188260058	1.06140685	1.23E-03	28.0323009	0.965390861
2.814978361	2.188057717	1.06139028	1.19E-03	28.0475998	0.965393126
2.815978289	2.187855547	1.06137347	1.15E-03	28.062912	0.965395331
2.816978216	2.187653589	1.06135631	1.11E-03	28.0782394	0.965397537
2.817978144	2.187451892	1.0613389	1.07E-03	28.0935783	0.965399683
2.818978071	2.187250503	1.06132126	1.04E-03	28.1089325	0.965401828
2.819977999	2.187049478	1.0613035	1.01E-03	28.1243	0.965403974
2.820977926	2.186848872	1.06128561	9.75E-04	28.139679	0.96540606
2.821977854	2.186648742	1.06126773	9.46E-04	28.1550732	0.965408146
2.822977781	2.18644915	1.06124985	9.19E-04	28.1704788	0.965410233
2.823977709	2.186250157	1.06123197	8.94E-04	28.1858997	0.965412259
2.824977636	2.186051826	1.06121433	8.72E-04	28.201334	0.965414345
2.825977564	2.18585422	1.06119692	8.52E-04	28.2167816	0.965416372
2.826977491	2.185657402	1.06117964	8.35E-04	28.2322445	0.965418339
2.827977419	2.185461437	1.06116283	8.21E-04	28.2477207	0.965420365
2.828977346	2.185266386	1.06114626	8.09E-04	28.2632141	0.965422392
2.829977274	2.185072312	1.06113005	8.00E-04	28.2787209	0.965424418
2.830977201	2.184879275	1.06111431	7.94E-04	28.2942448	0.965426385
2.831977129	2.184687334	1.06109905	7.91E-04	28.3097839	0.965428412
2.832977057	2.184496545	1.06108427	7.90E-04	28.3253403	0.965430439
2.833976984	2.184306961	1.06106997	7.92E-04	28.3409157	0.965432465
2.834976912	2.184118716	1.06105638	7.97E-04	28.3565083	0.965434551
2.835976839	2.183931697	1.06104326	8.05E-04	28.3721218	0.965436578
2.836976767	2.183746027	1.06103086	8.16E-04	28.3877525	0.965438664
2.837976694	2.183561748	1.06101894	8.29E-04	28.4034061	0.96544075
2.838976622	2.183378896	1.06100774	8.45E-04	28.4190788	0.965442896
2.839976549	2.183197505	1.06099701	8.63E-04	28.4347744	0.965445042
2.840976477	2.183017603	1.06098711	8.84E-04	28.4504929	0.965447247
2.841976404	2.182839214	1.0609777	9.08E-04	28.4662361	0.965449452
2.842976332	2.182662359	1.06096888	9.33E-04	28.4820023	0.965451658
2.843976259	2.182487052	1.06096077	9.61E-04	28.4977951	0.965453923
2.844976187	2.182313304	1.06095314	9.91E-04	28.5136127	0.965456247
2.845976114	2.182141121	1.06094611	1.02E-03	28.5294571	0.965458632
2.846976042	2.181970503	1.06093967	1.06E-03	28.5453281	0.965461016
2.847975969	2.181801447	1.06093359	1.09E-03	28.5612297	0.965463459
2.848975897	2.181633945	1.06092811	1.13E-03	28.577158	0.965465903
2.849975824	2.181467983	1.06092298	1.17E-03	28.5931168	0.965468407
2.850975752	2.181303544	1.06091821	1.20E-03	28.6091061	0.96547097
2.851975679	2.181140608	1.06091392	1.24E-03	28.6251278	0.965473592
2.852975607	2.180979148	1.06090975	1.28E-03	28.6411781	0.965476215
2.853975534	2.180819134	1.06090593	1.33E-03	28.6572609	0.965478897
2.854975462	2.180660534	1.06090236	1.37E-03	28.673378	0.965481639
2.855975389	2.18050331	1.0608989	1.41E-03	28.6895256	0.965484381
2.856975317	2.180347424	1.06089556	1.45E-03	28.7057076	0.965487182
2.857975245	2.180192833	1.06089222	1.49E-03	28.7219238	0.965490043
2.858975172	2.180039491	1.06088889	1.54E-03	28.7381725	0.965492964
2.8599751	2.179887352	1.06088555	1.58E-03	28.7544556	0.965495884
2.860975027	2.179736367	1.06088209	1.62E-03	28.7707729	0.965498865
2.861974955	2.179586485	1.0608784	1.66E-03	28.7871246	0.965501904
2.862974882	2.179437657	1.06087458	1.70E-03	28.8035107	0.965504944
2.86397481	2.179289829	1.06087041	1.73E-03	28.819931	0.965508044
2.864974737	2.17914295	1.060866	1.77E-03	28.8363838	0.965511143
2.865974665	2.178996968	1.06086123	1.80E-03	28.8528728	0.965514302
2.866974592	2.178851833	1.0608561	1.84E-03	28.8693943	0.965517521
2.86797452	2.178707495	1.0608505	1.87E-03	28.8859501	0.96552074
2.868974447	2.178563905	1.06084442	1.90E-03	28.9025402	0.965524018
2.869974375	2.178421016	1.06083798	1.92E-03	28.9191628	0.965527296
2.870974302	2.178278784	1.06083083	1.95E-03	28.9358177	0.965530574
2.87197423	2.178137168	1.0608232	1.97E-03	28.9525051	0.965533912
2.872974157	2.177996128	1.06081498	1.99E-03	28.9692249	0.96553731
2.873974085	2.177855628	1.06080627	2.01E-03	28.9859753	0.965540707
2.874974012	2.177715637	1.06079686	2.03E-03	29.002758	0.965544164
2.87597394	2.177576125	1.06078684	2.04E-03	29.0195694	0.965547562
2.876973867	2.177437069	1.06077635	2.05E-03	29.0364113	0.965551078
2.877973795	2.177298446	1.06076515	2.06E-03	29.0532837	0.965554535
2.878973722	2.177160242	1.06075335	2.06E-03	29.0701847	0.965558112
2.87997365	2.177022445	1.06074095	2.06E-03	29.0871124	0.965561628
2.880973577	2.176885046	1.06072795	2.06E-03	29.1040707	0.965565205
2.881973505	2.176748043	1.06071448	2.06E-03	29.1210537	0.965568781
2.882973433	2.176611437	1.06070042	2.05E-03	29.1380653	0.965572417
2.88397336	2.176475236	1.06068587	2.05E-03	29.1551018	0.965576053
2.884973288	2.176339448	1.06067085	2.04E-03	29.1721649	0.965579748
2.885973215	2.17620409	1.06065536	2.02E-03	29.1892529	0.965583444
2.886973143	2.176069179	1.0606395	2.01E-03	29.2063656	0.965587139
2.88797307	2.175934739	1.06062329	1.99E-03	29.2235031	0.965590894
2.888972998	2.175800798	1.06060684	1.97E-03	29.2406635	0.965594709
2.889972925	2.175667384	1.06059003	1.94E-03	29.2578487	0.965598524
2.890972853	2.175534534	1.06057298	1.92E-03	29.2750587	0.965602338
2.89197278	2.175402282	1.06055582	1.89E-03	29.2922897	0.965606213
2.892972708	2.17527067	1.06053853	1.86E-03	29.3095436	0.965610147
2.893972635	2.175139739	1.06052113	1.83E-03	29.3268223	0.96561408
2.894972563	2.175009534	1.0605036	1.80E-03	29.3441219	0.965618074
2.89597249	2.174880102	1.0604862	1.77E-03	29.3614445	0.965622127
2.896972418	2.174751491	1.06046891	1.73E-03	29.3787899	0.96562618
2.897972345	2.17462375	1.06045175	1.69E-03	29.3961582	0.965630293
2.898972273	2.174496928	1.0604347	1.66E-03	29.4135494	0.965634465
2.8999722	2.174371077	1.06041789	1.62E-03	29.4309635	0.965638697
2.900972128	2.174246247	1.06040132	1.58E-03	29.4484005	0.965642929
2.901972055	2.174122488	1.06038511	1.54E-03	29.4658604	0.965647221
2.902971983	2.173999851	1.06036913	1.50E-03	29.4833431	0.965651631
2.90397191	2.173878384	1.06035364	1.46E-03	29.5008526	0.965656042
2.904971838	2.173758136	1.0603385	1.42E-03	29.5183849	0.965660453
2.905971766	2.173639151	1.06032383	1.38E-03	29.5359421	0.965664983
2.906971693	2.173521476	1.06030965	1.34E-03	29.553524	0.965669572
2.907971621	2.173405152	1.06029594	1.30E-03	29.5711327	0.965674222
2.908971548	2.173290218	1.06028271	1.26E-03	29.588768	0.96567893
2.909971476	2.173176712	1.06027007	1.23E-03	29.6064301	0.965683639
2.910971403	2.173064669	1.06025791	1.19E-03	29.6241207	0.965688467
2.911971331	2.172954118	1.06024647	1.15E-03	29.6418381	0.965693355
2.912971258	2.172845089	1.06023538	1.12E-03	29.659586	0.965698242
2.913971186	2.172737687	1.06022513	1.09E-03	29.6773624	0.965703249
2.914971113	2.17263177	1.06021523	1.05E-03	29.6951694	0.965708256
2.915971041	2.172527436	1.06020594	1.02E-03	29.713007	0.965713382
2.916970968	2.172424696	1.06019711	9.96E-04	29.7308769	0.965718508
2.917970896	2.172323561	1.06018889	9.69E-04	29.7487793	0.965723753
2.918970823	2.172224034	1.06018114	9.45E-04	29.766716	0.965728998
2.919970751	2.172126118	1.06017387	9.23E-04	29.7846851	0.965734303
2.920970678	2.172029807	1.06016695	9.03E-04	29.8026886	0.965739667
2.921970606	2.171935096	1.06016064	8.86E-04	29.8207283	0.965745091
2.922970533	2.171841972	1.06015456	8.71E-04	29.8388023	0.965750575
2.923970461	2.171750422	1.06014895	8.58E-04	29.8569145	0.965756059
2.924970388	2.171660425	1.06014359	8.48E-04	29.8750629	0.965761602
2.925970316	2.171571959	1.06013858	8.40E-04	29.8932476	0.965767145
2.926970243	2.171484998	1.06013381	8.35E-04	29.9114723	0.965772808
2.927970171	2.171399513	1.06012917	8.33E-04	29.9297352	0.96577841
2.928970098	2.171315472	1.06012475	8.33E-04	29.9480362	0.965784132
2.929970026	2.171232839	1.06012034	8.35E-04	29.9663773	0.965789795
2.930969954	2.171151576	1.06011605	8.41E-04	29.9847565	0.965795517
2.931969881	2.171071644	1.06011176	8.48E-04	30.0031776	0.965801299
2.932969809	2.170993	1.06010747	8.59E-04	30.021637	0.965807021
2.933969736	2.170915601	1.06010294	8.71E-04	30.0401363	0.965812802
2.934969664	2.170839401	1.06009841	8.86E-04	30.0586777	0.965818584
2.935969591	2.170764354	1.06009364	9.04E-04	30.0772591	0.965824366
2.936969519	2.170690412	1.06008875	9.23E-04	30.0958805	0.965830207
2.937969446	2.17061753	1.06008351	9.45E-04	30.114542	0.965835989
2.938969374	2.170545659	1.06007791	9.69E-04	30.1332455	0.96584177
2.939969301	2.170474752	1.06007206	9.95E-04	30.1519871	0.965847552
2.940969229	2.170404762	1.06006587	1.02E-03	30.1707687	0.965853333
2.941969156	2.170335646	1.06005907	1.05E-03	30.1895924	0.965859115
2.942969084	2.170267357	1.06005204	1.08E-03	30.2084522	0.965864837
2.943969011	2.170199854	1.06004441	1.11E-03	30.227354	0.965870559
2.944968939	2.170133097	1.0600363	1.15E-03	30.2462921	0.965876281
2.945968866	2.170067047	1.0600276	1.18E-03	30.2652702	0.965882003
2.946968794	2.170001668	1.06001854	1.22E-03	30.2842846	0.965887666
2.947968721	2.169936928	1.06000876	1.26E-03	30.3033371	0.965893328
2.948968649	2.169872796	1.05999851	1.29E-03	30.3224258	0.965898931
2.949968576	2.169809245	1.05998766	1.33E-03	30.3415508	0.965904534
2.950968504	2.169746253	1.05997634	1.37E-03	30.3607121	0.965910137
2.951968431	2.169683798	1.05996442	1.41E-03	30.3799076	0.96591568
2.952968359	2.169621865	1.0599519	1.45E-03	30.3991394	0.965921223
2.953968287	2.169560442	1.05993879	1.48E-03	30.4184036	0.965926707
2.954968214	2.169499518	1.05992532	1.52E-03	30.4377003	0.96593219
2.955968142	2.169439089	1.05991125	1.56E-03	30.4570312	0.965937674
2.956968069	2.169379154	1.05989671	1.60E-03	30.4763927	0.965943098
2.957967997	2.169319716	1.05988169	1.63E-03	30.4957867	0.965948522
2.958967924	2.169260779	1.05986619	1.67E-03	30.515213	0.965953946
2.959967852	2.169202355	1.05985045	1.70E-03	30.534668	0.965959311
2.960967779	2.169144456	1.05983424	1.73E-03	30.5541515	0.965964675
2.961967707	2.1690871	1.05981767	1.76E-03	30.5736675	0.965970039
2.962967634	2.169030305	1.05980086	1.79E-03	30.5932102	0.965975404
2.963967562	2.168974096	1.05978382	1.82E-03	30.6127815	0.965980768
2.964967489	2.168918498	1.05976653	1.85E-03	30.6323814	0.965986133
2.965967417	2.16886354	1.05974913	1.87E-03	30.6520081	0.965991497
2.966967344	2.168809252	1.0597316	1.90E-03	30.6716633	0.965996861
2.967967272	2.168755668	1.05971408	1.92E-03	30.6913433	0.966002226
2.968967199	2.168702822	1.05969644	1.94E-03	30.7110519	0.96600765
2.969967127	2.168650751	1.05967879	1.95E-03	30.7307873	0.966013074
2.970967054	2.168599493	1.05966127	1.97E-03	30.7505474	0.966018498
2.971966982	2.168549086	1.05964386	1.98E-03	30.7703362	0.966023982
2.972966909	2.168499571	1.05962658	1.99E-03	30.7901497	0.966029525
2.973966837	2.168450987	1.05960953	2.00E-03	30.809988	0.966035068
2.974966764	2.168403374	1.05959272	2.00E-03	30.829855	0.966040671
2.975966692	2.168356773	1.05957615	2.00E-03	30.8497467	0.966046333
2.976966619	2.168311222	1.05955994	2.00E-03	30.8696651	0.966051996
2.977966547	2.168266761	1.05954397	2.00E-03	30.8896103	0.966057777
2.978966475	2.168223428	1.05952847	2.00E-03	30.909584	0.966063559
2.979966402	2.168181258	1.05951333	1.99E-03	30.9295826	0.96606946
2.98096633	2.168140287	1.05949867	1.98E-03	30.9496098	0.96607542
2.981966257	2.168100547	1.05948436	1.97E-03	30.9696636	0.96608144
2.982966185	2.16806207	1.05947065	1.95E-03	30.989748	0.96608752
2.983966112	2.168024883	1.0594573	1.94E-03	31.0098591	0.966093659
2.98496604	2.167989014	1.05944455	1.92E-03	31.0299988	0.966099918
2.985965967	2.167954486	1.05943227	1.90E-03	31.050169	0.966106236
2.986965895	2.167921318	1.05942047	1.87E-03	31.0703678	0.966112673
2.987965822	2.16788953	1.05940926	1.85E-03	31.0905991	0.96611917
2.98896575	2.167859133	1.05939841	1.82E-03	31.1108608	0.966125786
2.989965677	2.167830141	1.05938816	1.79E-03	31.1311531	0.966132462
2.990965605	2.16780256	1.0593785	1.76E-03	31.1514778	0.966139257
2.991965532	2.167776478	1.05936933	1.73E-03	31.1718349	0.966146111
2.99296546	2.167751731	1.0593605	1.70E-03	31.1922245	0.966153085
2.993965387	2.167728398	1.05935204	1.67E-03	31.2126503	0.966160119
2.994965315	2.167706472	1.05934417	1.63E-03	31.2331085	0.966167271
2.995965242	2.167685944	1.05933666	1.60E-03	31.2536011	0.966174483
2.99696517	2.1676668	1.05932939	1.56E-03	31.274128	0.966181815
2.997965097	2.167649023	1.0593226	1.53E-03	31.294693	0.966189206
2.998965025	2.167632595	1.05931604	1.49E-03	31.3152924	0.966196716
2.999964952	2.167617492	1.05930972	1.45E-03	31.335928	0.966204286
3.00096488	2.167603688	1.05930376	1.41E-03	31.3566017	0.966211915
3.001964808	2.167591155	1.05929792	1.38E-03	31.3773136	0.966219664
3.002964735	2.167579861	1.0592922	1.34E-03	31.3980618	0.966227472
3.003964663	2.167569773	1.05928659	1.30E-03	31.4188461	0.96623534
3.00496459	2.167560855	1.05928099	1.27E-03	31.4396706	0.966243267
3.005964518	2.167553068	1.05927551	1.23E-03	31.4605331	0.966251254
3.006964445	2.167546374	1.05927002	1.20E-03	31.4814339	0.966259301
3.007964373	2.167540731	1.05926442	1.17E-03	31.5023727	0.966267407
3.0089643	2.167536098	1.0592587	1.13E-03	31.5233517	0.966275573
3.009964228	2.167532431	1.05925286	1.10E-03	31.5443687	0.966283739
3.010964155	2.167529687	1.0592469	1.07E-03	31.565424	0.966291964
3.011964083	2.167527822	1.0592407	1.05E-03	31.5865173	0.966300249
3.01296401	2.167526792	1.05923414	1.02E-03	31.6076488	0.966308534
3.013963938	2.167526555	1.05922735	9.96E-04	31.6288185	0.966316879
3.014963865	2.167527066	1.05922019	9.74E-04	31.6500263	0.966325223
3.015963793	2.167528285	1.0592128	9.53E-04	31.6712723	0.966333568
3.01696372	2.16753017	1.05920494	9.35E-04	31.6925564	0.966341913
3.017963648	2.167532683	1.05919659	9.18E-04	31.7138767	0.966350257
3.018963575	2.167535785	1.05918789	9.04E-04	31.7352333	0.966358662
3.019963503	2.167539441	1.05917871	8.92E-04	31.7566261	0.966367006
3.02096343	2.167543618	1.05916917	8.83E-04	31.7780552	0.966375351
3.021963358	2.167548284	1.05915904	8.75E-04	31.7995186	0.966383696
3.022963285	2.16755341	1.05914843	8.70E-04	31.8210182	0.96639204
3.023963213	2.167558972	1.05913734	8.68E-04	31.8425503	0.966400325
3.02496314	2.167564946	1.05912578	8.68E-04	31.8641167	0.96640861
3.025963068	2.167571312	1.05911374	8.70E-04	31.8857174	0.966416836
3.026962996	2.167578053	1.0591011	8.74E-04	31.9073486	0.966425061
3.027962923	2.167585156	1.05908811	8.81E-04	31.9290142	0.966433227
3.028962851	2.16759261	1.05907464	8.90E-04	31.9507103	0.966441393
3.029962778	2.167600408	1.05906057	9.01E-04	31.972435	0.966449499
3.030962706	2.167608546	1.05904627	9.15E-04	31.9941921	0.966457546
3.031962633	2.167617023	1.05903137	9.30E-04	32.0159798	0.966465592
3.032962561	2.167625843	1.05901623	9.48E-04	32.0377922	0.966473579
3.033962488	2.16763501	1.05900061	9.68E-04	32.0596352	0.966481566
3.034962416	2.167644533	1.05898476	9.89E-04	32.0815086	0.966489434
3.035962343	2.167654424	1.05896854	1.01E-03	32.103405	0.966497302
3.036962271	2.167664697	1.05895209	1.04E-03	32.1253319	0.96650511
3.037962198	2.16767537	1.0589354	1.06E-03	32.1472855	0.966512918
3.038962126	2.167686461	1.05891848	1.09E-03	32.1692619	0.966520667
3.039962053	2.167697992	1.05890143	1.12E-03	32.1912651	0.966528356
3.040961981	2.167709989	1.05888426	1.15E-03	32.213295	0.966536045
3.041961908	2.167722475	1.05886698	1.18E-03	32.2353477	0.966543674
3.042961836	2.167735479	1.05884969	1.22E-03	32.2574234	0.966551304
3.043961763	2.16774903	1.05883241	1.25E-03	32.2795258	0.966558874
3.044961691	2.167763157	1.05881512	1.29E-03	32.301651	0.966566443
3.045961618	2.167777891	1.05879796	1.32E-03	32.3237991	0.966573954
3.046961546	2.167793264	1.05878079	1.36E-03	32.345974	0.966581464
3.047961473	2.167809309	1.05876386	1.39E-03	32.3681717	0.966588974
3.048961401	2.167826057	1.05874705	1.43E-03	32.3903885	0.966596425
3.049961329	2.16784354	1.05873048	1.46E-03	32.412632	0.966603935
3.050961256	2.167861791	1.05871427	1.50E-03	32.4349022	0.966611385
3.051961184	2.167880839	1.05869818	1.53E-03	32.4571915	0.966618896
3.052961111	2.167900716	1.05868244	1.57E-03	32.4795036	0.966626346
3.053961039	2.167921451	1.05866706	1.60E-03	32.5018425	0.966633856
3.054960966	2.167943071	1.05865204	1.63E-03	32.5242043	0.966641307
3.055960894	2.167965603	1.05863738	1.66E-03	32.5465889	0.966648817
3.056960821	2.167989071	1.05862308	1.70E-03	32.5690002	0.966656387
3.057960749	2.168013498	1.05860925	1.72E-03	32.5914345	0.966663897
3.058960676	2.168038903	1.05859578	1.75E-03	32.6138954	0.966671526
3.059960604	2.168065305	1.05858278	1.78E-03	32.6363792	0.966679096
3.060960531	2.16809272	1.05857015	1.81E-03	32.6588898	0.966686726
3.061960459	2.16812116	1.05855799	1.83E-03	32.681427	0.966694415
3.062960386	2.168150635	1.0585463	1.85E-03	32.7039909	0.966702163
3.063960314	2.168181152	1.05853498	1.87E-03	32.7265816	0.966709912
3.064960241	2.168212716	1.05852413	1.89E-03	32.7491951	0.96671772
3.065960169	2.168245328	1.05851376	1.90E-03	32.7718391	0.966725588
3.066960096	2.168278987	1.05850363	1.92E-03	32.7945137	0.966733515
3.067960024	2.168313687	1.05849397	1.93E-03	32.8172112	0.966741502
3.068959951	2.168349421	1.05848467	1.94E-03	32.8399391	0.966749489
3.069959879	2.168386261	1.05847573	1.95E-03	32.8626976	0.966757596
3.070959806	2.168424029	1.05846715	1.95E-03	32.8854828	0.966765702
3.071959734	2.168462789	1.05845881	1.96E-03	32.9082985	0.966773927
3.072959661	2.168502522	1.0584507	1.96E-03	32.9311447	0.966782153
3.073959589	2.168543205	1.05844283	1.95E-03	32.9540215	0.966790438
3.074959517	2.168584815	1.05843508	1.95E-03	32.9769287	0.966798842
3.075959444	2.168627323	1.05842757	1.94E-03	32.9998665	0.966807246
3.076959372	2.1686707	1.0584203	1.94E-03	33.0228348	0.96681577
3.077959299	2.168714915	1.05841303	1.93E-03	33.0458298	0.966824293
3.078959227	2.168759934	1.05840576	1.91E-03	33.0688629	0.966832876
3.079959154	2.168805721	1.0583986	1.90E-03	33.0919228	0.966841519
3.080959082	2.168852241	1.05839145	1.88E-03	33.1150131	0.966850281
3.081959009	2.168899455	1.05838418	1.86E-03	33.1381378	0.966858983
3.082958937	2.168947326	1.05837691	1.84E-03	33.161293	0.966867805
3.083958864	2.168995812	1.05836952	1.82E-03	33.1844749	0.966876686
3.084958792	2.169044875	1.05836189	1.79E-03	33.2076912	0.966885567
3.085958719	2.169094473	1.05835414	1.77E-03	33.230938	0.966894507
3.086958647	2.169144568	1.05834615	1.74E-03	33.2542152	0.966903508
3.087958574	2.169195119	1.05833793	1.71E-03	33.277523	0.966912508
3.088958502	2.169246086	1.05832946	1.68E-03	33.3008614	0.966921568
3.089958429	2.169297432	1.05832064	1.65E-03	33.3242302	0.966930628
3.090958357	2.169349119	1.05831158	1.62E-03	33.3476257	0.966939747
3.091958284	2.169401109	1.05830204	1.59E-03	33.3710518	0.966948867
3.092958212	2.16945337	1.05829227	1.56E-03	33.3945045	0.966958046
3.093958139	2.169505867	1.05828202	1.52E-03	33.4179878	0.966967225
3.094958067	2.16955857	1.05827141	1.49E-03	33.441494	0.966976404
3.095957994	2.169611449	1.05826032	1.45E-03	33.4650307	0.966985583
3.096957922	2.169664478	1.058249	1.42E-03	33.4885941	0.966994822
3.09795785	2.169717631	1.05823708	1.39E-03	33.5121841	0.967004001
3.098957777	2.169770888	1.0582248	1.35E-03	33.5357971	0.96701324
3.099957705	2.169824228	1.05821216	1.32E-03	33.5594368	0.967022479
3.100957632	2.169877635	1.05819905	1.28E-03	33.5830994	0.967031658
3.10195756	2.169931094	1.05818558	1.25E-03	33.6067848	0.967040896
3.102957487	2.169984596	1.05817163	1.22E-03	33.6304932	0.967050076
3.103957415	2.170038131	1.05815732	1.19E-03	33.6542244	0.967059255
3.104957342	2.170091694	1.05814266	1.16E-03	33.6779785	0.967068434
3.10595727	2.170145282	1.05812764	1.13E-03	33.7017517	0.967077613
3.106957197	2.170198896	1.05811226	1.10E-03	33.7255478	0.967086792
3.107957125	2.170252538	1.05809665	1.07E-03	33.7493629	0.967095912
3.108957052	2.170306215	1.05808067	1.05E-03	33.7731934	0.967105031
3.10995698	2.170359934	1.05806446	1.03E-03	33.7970467	0.967114091
3.110956907	2.170413706	1.05804813	1.01E-03	33.820919	0.96712321
3.111956835	2.170467544	1.05803144	9.85E-04	33.8448067	0.96713227
3.112956762	2.170521464	1.05801463	9.67E-04	33.8687134	0.967141271
3.11395669	2.170575482	1.0579977	9.51E-04	33.8926353	0.967150331
3.114956617	2.170629618	1.05798066	9.37E-04	33.9165764	0.967159331
3.115956545	2.170683893	1.05796361	9.25E-04	33.9405327	0.967168272
3.116956472	2.170738329	1.05794644	9.15E-04	33.9645042	0.967177272
3.1179564	2.17079295	1.05792928	9.08E-04	33.9884911	0.967186213
3.118956327	2.17084778	1.05791223	9.02E-04	34.0124931	0.967195094
3.119956255	2.170902845	1.05789518	8.99E-04	34.0365105	0.967204034
3.120956182	2.170958172	1.05787814	8.97E-04	34.0605431	0.967212915
3.12195611	2.171013786	1.05786133	8.98E-04	34.0845909	0.967221797
3.122956038	2.171069716	1.05784476	9.01E-04	34.1086502	0.967230678
3.123955965	2.171125988	1.05782819	9.07E-04	34.1327286	0.967239499
3.124955893	2.171182629	1.05781198	9.14E-04	34.1568184	0.96724838
3.12595582	2.171239664	1.057796	9.24E-04	34.1809235	0.967257202
3.126955748	2.171297119	1.05778015	9.36E-04	34.2050438	0.967266023
3.127955675	2.171355019	1.05776477	9.49E-04	34.2291794	0.967274845
3.128955603	2.171413387	1.05774963	9.65E-04	34.2533264	0.967283726
3.12995553	2.171472245	1.05773473	9.82E-04	34.2774925	0.967292547
3.130955458	2.171531613	1.0577203	1.00E-03	34.3016701	0.967301369
3.131955385	2.171591511	1.05770612	1.02E-03	34.3258629	0.96731019
3.132955313	2.171651955	1.05769241	1.05E-03	34.3500748	0.967319012
3.13395524	2.17171296	1.05767894	1.07E-03	34.3743019	0.967327893
3.134955168	2.171774539	1.05766594	1.10E-03	34.3985443	0.967336714
3.135955095	2.171836703	1.05765331	1.12E-03	34.422802	0.967345595
3.136955023	2.171899458	1.05764103	1.15E-03	34.4470749	0.967354476
3.13795495	2.171962812	1.05762911	1.18E-03	34.4713669	0.967363358
3.138954878	2.172026766	1.05761766	1.21E-03	34.4956779	0.967372298
3.139954805	2.172091321	1.05760646	1.24E-03	34.5200043	0.967381179
3.140954733	2.172156475	1.05759561	1.27E-03	34.5443459	0.96739012
3.14195466	2.172222223	1.05758512	1.31E-03	34.5687103	0.967399061
3.142954588	2.172288556	1.05757499	1.34E-03	34.5930901	0.967408061
3.143954515	2.172355466	1.05756509	1.37E-03	34.6174889	0.967417061
3.144954443	2.172422938	1.05755544	1.40E-03	34.6419067	0.967426062
3.14595437	2.172490958	1.05754614	1.44E-03	34.6663475	0.967435062
3.146954298	2.172559507	1.05753696	1.47E-03	34.6908035	0.967444122
3.147954226	2.172628565	1.05752802	1.50E-03	34.7152824	0.967453182
3.148954153	2.172698193	1.05751944	1.53E-03	34.7397766	0.967462301
3.149954081	2.172768201	1.05751073	1.57E-03	34.7642937	0.967471361
3.150954008	2.172838644	1.05750227	1.60E-03	34.7888336	0.967480481
3.151953936	2.172909493	1.05749381	1.63E-03	34.8133888	0.96748966
3.152953863	2.172980718	1.05748546	1.66E-03	34.8379669	0.967498779
3.153953791	2.173052288	1.05747712	1.69E-03	34.8625641	0.967507958
3.154953718	2.173124169	1.05746877	1.71E-03	34.8871841	0.967517078
3.155953646	2.173196327	1.05746031	1.74E-03	34.9118233	0.967526257
3.156953573	2.173268728	1.05745184	1.76E-03	34.9364815	0.967535496
3.157953501	2.173341335	1.05744326	1.79E-03	34.9611626	0.967544675
3.158953428	2.173414114	1.05743456	1.81E-03	34.9858589	0.967553854
3.159953356	2.173487026	1.05742562	1.83E-03	35.0105782	0.967563093
3.160953283	2.173560037	1.05741644	1.84E-03	35.0353165	0.967572272
3.161953211	2.173633111	1.05740714	1.86E-03	35.0600777	0.967581451
3.162953138	2.173706211	1.0573976	1.87E-03	35.0848541	0.96759069
3.163953066	2.173779303	1.05738771	1.89E-03	35.1096497	0.967599869
3.164952993	2.173852353	1.05737758	1.89E-03	35.1344643	0.967609048
3.165952921	2.173925329	1.05736709	1.90E-03	35.1592941	0.967618227
3.166952848	2.173998198	1.05735624	1.91E-03	35.1841431	0.967627406
3.167952776	2.17407093	1.05734515	1.91E-03	35.2090111	0.967636526
3.168952703	2.174143498	1.05733359	1.91E-03	35.2338905	0.967645645
3.169952631	2.174215874	1.05732167	1.91E-03	35.2587891	0.967654765
3.170952559	2.174288034	1.05730951	1.91E-03	35.2837029	0.967663884
3.171952486	2.174359955	1.05729687	1.91E-03	35.3086319	0.967672944
3.172952414	2.174431616	1.05728388	1.90E-03	35.3335762	0.967682004
3.173952341	2.174503	1.05727041	1.89E-03	35.358532	0.967691004
3.174952269	2.174574091	1.0572567	1.88E-03	35.383503	0.967700005
3.175952196	2.174644875	1.05724251	1.87E-03	35.4084854	0.967709005
